Country,Sex,ageStart,ageGroup,ageLabel,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Slovakia,Males,70,70-74,From 70 to 74 years,67904,68453,67835,68498,68176,67494,66662,65382,64327,64290,65110,67137,69571,71820,73768,76440,77303,79454,84586
Slovakia,Males,75,75-79,From 75 to 79 years,48561,48667,47892,47454,47074,47405,48119,48503,49082,49211,49113,48923,48239,47854,48215,49099,50947,53214,55276
Slovakia,Males,80,80-84,From 80 to 84 years,16605,18398,21516,24858,27844,28381,28397,28358,28238,28330,28919,29444,30203,30819,31262,31484,31616,31621,31593
Slovakia,Males,85,85,85 years or over,15823,13714,12571,11441,10450,11368,12182,13354,14543,15442,16219,16647,17374,18062,18720,19587,20365,21304,22089
Slovakia,Total,1,1-4,From 1 to 4 years,291630,282636,274648,267714,262977,261055,261096,263867,267703,273558,280407,282906,289548,291768,290656,287274,286275,284605,287946
Slovakia,Total,5,5-9,From 5 to 9 years,366408,347435,332869,316902,301254,291320,284948,276767,269495,264700,262930,262701,265164,268671,274117,279833,283337,290886,293398
Slovakia,Total,10,10-14,From 10 to 14 years,411336,403799,399453,390340,380498,367343,349734,332349,317123,301585,291874,285949,277860,270137,265152,263074,262431,264737,268357
Slovakia,Total,15,15-19,From 15 to 19 years,447766,445241,443281,434263,426218,415826,405533,396832,388257,379248,366469,349102,331895,316992,301908,291990,285969,277754,269983
Slovakia,Total,20,20-24,From 20 to 24 years,475444,471203,468639,463314,456231,448014,443987,438654,430866,423347,413348,403279,396204,387925,379845,367245,349965,332754,317782
Slovakia,Total,25,25-29,From 25 to 29 years,419220,429865,447603,458222,464918,467980,466665,461775,456977,450665,442919,439049,435064,428493,421087,412184,403717,396907,388875
Slovakia,Total,30,30-34,From 30 to 34 years,368489,362586,365561,376021,391980,409213,425284,441254,452942,460236,463316,461624,457616,452961,445921,438999,436748,432619,426491
Slovakia,Total,35,35-39,From 35 to 39 years,392184,386308,382025,376405,367651,361696,359489,362022,372780,388881,405970,421850,438120,450101,456604,459315,457773,453287,448320
Slovakia,Total,40,40-44,From 40 to 44 years,416405,406201,397308,387990,383857,384370,381751,377046,372071,364113,358432,356527,359722,370230,386194,403126,418903,434461,445774
Slovakia,Total,45,45-49,From 45 to 49 years,409297,413238,415670,415086,412673,405937,398283,389795,380978,377466,378410,375871,371575,367115,359356,354039,352660,355840,365979
Slovakia,Total,50,50-54,From 50 to 54 years,315611,338506,358334,372733,383566,394480,400740,403756,403629,401346,394819,387416,379760,371616,368749,370115,367972,363869,359661
Slovakia,Total,55,55-59,From 55 to 59 years,253976,256338,259137,272222,287805,300973,322365,343545,357322,368035,378419,384810,387898,388043,386108,380019,373274,366397,358744
Slovakia,Total,60,60-64,From 60 to 64 years,215704,219903,221738,227033,230974,236916,238068,242664,255270,270191,282656,302914,323234,336562,347116,357257,363292,366568,366955
Slovakia,Total,65,65-69,From 65 to 69 years,205296,202711,195771,191622,191086,192798,196632,201804,206619,210790,216423,217573,221774,233677,247763,259958,278833,297613,310141
Slovakia,Total,70,70-74,From 70 to 74 years,174871,176081,174766,176360,175273,173322,171197,168087,165451,165383,167385,171389,176699,181667,185744,191317,192764,196756,207429
Slovakia,Total,75,75-79,From 75 to 79 years,135292,136870,135360,134241,133376,134061,135900,137029,138669,138561,137931,136852,135107,133633,134701,137145,141249,146356,151077
Slovakia,Total,80,80-84,From 80 to 84 years,48399,54189,64638,75629,85819,88533,89723,89836,89369,89702,91132,92836,94661,96493,97345,97726,97644,97487,97143
Slovakia,Total,85,85,85 years or over,51329,45673,42150,38776,35719,38848,41533,46098,50543,54594,57570,59798,62421,64752,67583,70733,73446,76447,79065
Slovenia,Females,1,1-4,From 1 to 4 years,44582,44229,43657,43386,43099,43479,43496,44262,45132,47938,49752,51769,53205,54073,53459,53061,52120,51282,50328
Slovenia,Females,5,5-9,From 5 to 9 years,50469,48948,47735,46996,46047,45025,44750,44178,43867,43688,44162,44135,44949,46167,48587,50167,52154,53488,54102
Slovenia,Females,10,10-14,From 10 to 14 years,60886,59284,57678,54891,52411,50857,49333,48039,47262,46454,45553,45247,44681,44393,44126,44475,44442,45158,46464
Slovenia,Females,15,15-19,From 15 to 19 years,68823,66710,64924,63797,62901,61278,59669,58080,55180,52818,51359,49881,48653,47944,47040,46009,45747,45227,44887
Slovenia,Females,20,20-24,From 20 to 24 years,73041,73281,72887,72144,71048,69580,67677,65808,64459,63909,62763,61069,59480,56848,54245,52520,50909,49585,48852
Slovenia,Females,25,25-29,From 25 to 29 years,69984,70910,72192,72589,73006,73709,74189,73628,72817,72057,70931,69099,67519,66568,65586,63744,61681,59638,56520
Slovenia,Females,30,30-34,From 30 to 34 years,74944,72673,71113,70061,70091,70193,71364,72560,72919,73675,74777,75100,74633,74006,72800,71193,69251,67211,65813
Slovenia,Females,35,35-39,From 35 to 39 years,76411,77083,77216,77380,76374,75113,73024,71371,70213,70443,70876,72005,73345,73633,73963,74644,74868,74185,73430
Slovenia,Females,40,40-44,From 40 to 44 years,76804,76243,76013,75556,75941,76362,77085,77222,77362,76551,75461,73349,71772,70674,70647,70750,71870,73121,73492
Slovenia,Females,45,45-49,From 45 to 49 years,75733,76494,77488,77693,76957,76327,75854,75660,75239,75830,76365,77024,77211,77302,76316,75040,72923,71308,70309
Slovenia,Females,50,50-54,From 50 to 54 years,59385,65489,68293,70693,72995,74705,75589,76553,76806,76147,75689,75294,75124,74709,75117,75528,76225,76364,76559
Slovenia,Females,55,55-59,From 55 to 59 years,56691,53672,54024,54507,55446,58286,64267,67005,69399,71594,73389,74205,75286,75425,74792,74300,74001,73863,73563
Slovenia,Females,60,60-64,From 60 to 64 years,54383,54460,54270,55177,55996,55157,52260,52631,53097,53997,56834,62681,65373,67551,69555,71244,72089,73138,73526
Slovenia,Females,65,65-69,From 65 to 69 years,55466,54362,53820,52836,52201,52027,52276,52155,53101,53886,53033,50220,50646,51057,52030,54772,60272,62813,64958
Slovenia,Females,70,70-74,From 70 to 74 years,49012,49776,50220,50853,51022,51197,50300,50038,49261,48865,48812,49139,49081,50012,50701,49910,47257,47714,48295
Slovenia,Females,75,75-79,From 75 to 79 years,37788,39591,40872,41589,42076,42493,43364,43912,44641,45006,45307,44676,44655,44036,43955,44143,44479,44568,45444
Slovenia,Females,80,80-84,From 80 to 84 years,14932,16884,20202,23695,27073,28972,30538,31653,32520,33114,33591,34570,35260,35901,36295,36753,36472,36730,36537
Slovenia,Females,85,85,85 years or over,17609,17263,16420,15603,14947,15778,16858,18640,20461,22445,24215,26163,27892,29461,30997,32392,34095,35377,36760
Slovenia,Males,1,1-4,From 1 to 4 years,47401,47050,46510,46237,45868,45983,45971,46749,47581,50328,52666,54813,56205,57269,56785,56253,55201,54174,53183
Slovenia,Males,5,5-9,From 5 to 9 years,53086,51648,50446,49451,48638,47801,47625,47048,46753,46564,46802,46747,47521,48788,51075,53192,55351,56604,57462
Slovenia,Males,10,10-14,From 10 to 14 years,63950,62247,60695,58158,55447,53533,52046,50803,49802,49082,48340,48142,47588,47405,47021,47162,47122,47888,49138
Slovenia,Males,15,15-19,From 15 to 19 years,72046,70022,67803,66369,65746,64435,62810,61489,58646,56260,54376,52645,51476,50523,49774,48982,48907,48371,48170
Slovenia,Males,20,20-24,From 20 to 24 years,78191,78489,78051,77089,75433,72833,71487,69904,67920,69992,69356,66235,63743,60622,57434,55198,53591,52637,52221
Slovenia,Males,25,25-29,From 25 to 29 years,73716,75374,76626,77210,78234,78648,79212,79543,78317,79392,78708,76436,73843,72336,71213,69046,66491,64210,61380
Slovenia,Males,30,30-34,From 30 to 34 years,76454,74569,73292,73142,73466,74183,76028,77494,77948,81065,83189,83020,82819,82133,80433,78083,76054,73592,72091
Slovenia,Males,35,35-39,From 35 to 39 years,78303,78861,79254,78341,77660,76652,75221,74455,74184,76164,77763,78883,79899,80563,81509,82329,82637,82624,82025
Slovenia,Males,40,40-44,From 40 to 44 years,81260,79881,78831,78782,78697,78502,79160,79741,78796,79539,79426,77321,76002,76046,76195,76916,78232,79484,80411
Slovenia,Males,45,45-49,From 45 to 49 years,81703,82395,83542,82596,81295,80375,79207,78471,78290,79317,79697,80025,80325,79504,79170,78273,76463,75371,75406
Slovenia,Males,50,50-54,From 50 to 54 years,61037,68016,71709,74765,77647,79338,80107,81311,80457,79865,79546,78295,77440,77657,77774,77824,78317,78796,78329
Slovenia,Males,55,55-59,From 55 to 59 years,54557,51594,51836,53136,54801,58211,65007,68397,71324,74415,76299,76981,78301,77665,76669,76255,75431,74773,75018
Slovenia,Males,60,60-64,From 60 to 64 years,48515,49066,49393,50233,51034,50541,48046,48344,49549,51249,54632,60844,64103,66872,69694,71300,72009,73377,72939
Slovenia,Males,65,65-69,From 65 to 69 years,41939,41676,42202,42463,42823,43388,44075,44505,45496,46450,45999,43771,44024,45178,46703,49865,55647,58547,61251
Slovenia,Males,70,70-74,From 70 to 74 years,29381,31378,32943,33795,34270,34803,34958,35795,36163,36736,37556,38335,38895,39858,40703,40357,38365,38793,39922
Slovenia,Males,75,75-79,From 75 to 79 years,16893,17623,18411,19691,20757,22117,23837,25201,26111,26767,27388,27746,28634,29149,29806,30816,31539,32199,33139
Slovenia,Males,80,80-84,From 80 to 84 years,6217,6918,7980,9096,10313,10864,11517,12128,13058,13973,15077,16389,17436,18219,18738,19388,19900,20774,21321
Slovenia,Males,85,85,85 years or over,6163,5935,5478,5033,4673,4845,5151,5604,6138,6787,7287,7935,8477,9274,10178,10990,12076,12911,13635
Slovenia,Total,1,1-4,From 1 to 4 years,91983,91279,90167,89623,88967,89462,89467,91011,92713,98266,102418,106582,109410,111342,110244,109314,107321,105456,103511
Slovenia,Total,5,5-9,From 5 to 9 years,103555,100596,98181,96447,94685,92826,92375,91226,90620,90252,90964,90882,92470,94955,99662,103359,107505,110092,111564
Slovenia,Total,10,10-14,From 10 to 14 years,124836,121531,118373,113049,107858,104390,101379,98842,97064,95536,93893,93389,92269,91798,91147,91637,91564,93046,95602
Slovenia,Total,15,15-19,From 15 to 19 years,140869,136732,132727,130166,128647,125713,122479,119569,113826,109078,105735,102526,100129,98467,96814,94991,94654,93598,93057
Slovenia,Total,20,20-24,From 20 to 24 years,151232,151770,150938,149233,146481,142413,139164,135712,132379,133901,132119,127304,123223,117470,111679,107718,104500,102222,101073
Slovenia,Total,25,25-29,From 25 to 29 years,143700,146284,148818,149799,151240,152357,153401,153171,151134,151449,149639,145535,141362,138904,136799,132790,128172,123848,117900
Slovenia,Total,30,30-34,From 30 to 34 years,151398,147242,144405,143203,143557,144376,147392,150054,150867,154740,157966,158120,157452,156139,153233,149276,145305,140803,137904
Slovenia,Total,35,35-39,From 35 to 39 years,154714,155944,156470,155721,154034,151765,148245,145826,144397,146607,148639,150888,153244,154196,155472,156973,157505,156809,155455
Slovenia,Total,40,40-44,From 40 to 44 years,158064,156124,154844,154338,154638,154864,156245,156963,156158,156090,154887,150670,147774,146720,146842,147666,150102,152605,153903
Slovenia,Total,45,45-49,From 45 to 49 years,157436,158889,161030,160289,158252,156702,155061,154131,153529,155147,156062,157049,157536,156806,155486,153313,149386,146679,145715
Slovenia,Total,50,50-54,From 50 to 54 years,120422,133505,140002,145458,150642,154043,155696,157864,157263,156012,155235,153589,152564,152366,152891,153352,154542,155160,154888
Slovenia,Total,55,55-59,From 55 to 59 years,111248,105266,105860,107643,110247,116497,129274,135402,140723,146009,149688,151186,153587,153090,151461,150555,149432,148636,148581
Slovenia,Total,60,60-64,From 60 to 64 years,102898,103526,103663,105410,107030,105698,100306,100975,102646,105246,111466,123525,129476,134423,139249,142544,144098,146515,146465
Slovenia,Total,65,65-69,From 65 to 69 years,97405,96038,96022,95299,95024,95415,96351,96660,98597,100336,99032,93991,94670,96235,98733,104637,115919,121360,126209
Slovenia,Total,70,70-74,From 70 to 74 years,78393,81154,83163,84648,85292,86000,85258,85833,85424,85601,86368,87474,87976,89870,91404,90267,85622,86507,88217
Slovenia,Total,75,75-79,From 75 to 79 years,54681,57214,59283,61280,62833,64610,67201,69113,70752,71773,72695,72422,73289,73185,73761,74959,76018,76767,78583
Slovenia,Total,80,80-84,From 80 to 84 years,21149,23802,28182,32791,37386,39836,42055,43781,45578,47087,48668,50959,52696,54120,55033,56141,56372,57504,57858
Slovenia,Total,85,85,85 years or over,23772,23198,21898,20636,19620,20623,22009,24244,26599,29232,31502,34098,36369,38735,41175,43382,46171,48288,50395
Spain,Females,1,1-4,From 1 to 4 years,896055,912756,943682,982583,1025673,1060976,1095357,1130864,1168497,1199958,1209372,1209101,1198388,1172504,1123925,1093475,1067698,1043110,1021825
Spain,Females,5,5-9,From 5 to 9 years,958066,941182,929824,932943,943210,963463,992142,1027636,1061226,1096845,1120711,1141409,1164267,1184050,1200546,1202688,1198368,1189535,1173107
Spain,Females,10,10-14,From 10 to 14 years,1058453,1036258,1022722,1028857,1028622,1019628,1013878,1013772,1017571,1022914,1035858,1052875,1069518,1080604,1102219,1120525,1139832,1162537,1187213
Spain,Females,15,15-19,From 15 to 19 years,1311614,1249613,1199050,1169497,1150023,1133436,1122167,1118240,1125427,1116716,1097261,1079519,1067239,1051130,1038328,1045325,1060191,1077897,1096393
Spain,Females,20,20-24,From 20 to 24 years,1644298,1603744,1555449,1533680,1492834,1455778,1416695,1389554,1374385,1345981,1302651,1262774,1231396,1201940,1166856,1137758,1117004,1107593,1108013
Spain,Females,25,25-29,From 25 to 29 years,1677262,1697152,1725381,1771775,1807363,1819545,1816874,1799722,1784186,1732376,1662819,1586604,1517982,1443412,1372354,1318454,1279816,1253877,1248016
Spain,Females,30,30-34,From 30 to 34 years,1645999,1653738,1672709,1716463,1760862,1813498,1865110,1920128,1967863,1994527,1979001,1945035,1887524,1811758,1711916,1627060,1548998,1485154,1433338
Spain,Females,35,35-39,From 35 to 39 years,1584507,1610634,1646013,1696788,1732192,1755064,1786094,1825169,1867386,1901717,1932267,1959358,1983868,1983801,1970691,1938493,1897605,1840995,1782153
Spain,Females,40,40-44,From 40 to 44 years,1434718,1484410,1528559,1568804,1611719,1666123,1707025,1753735,1806586,1838592,1847679,1862778,1880784,1886012,1890389,1907215,1926217,1947410,1957725
Spain,Females,45,45-49,From 45 to 49 years,1249084,1281792,1321361,1372620,1428585,1492256,1552980,1605080,1646566,1684802,1728350,1758078,1790246,1818983,1829884,1829678,1838378,1852964,1865086
Spain,Females,50,50-54,From 50 to 54 years,1228170,1221049,1235419,1262509,1267763,1286202,1327372,1373011,1424818,1477230,1531958,1583591,1625272,1648642,1672509,1710109,1735926,1766519,1800272
Spain,Females,55,55-59,From 55 to 59 years,1082010,1094248,1142067,1188206,1227266,1251697,1252421,1270996,1296588,1297180,1308436,1342276,1379991,1419284,1461282,1511241,1559480,1599520,1626958
Spain,Females,60,60-64,From 60 to 64 years,992215,1000534,956972,957773,1013315,1094069,1111990,1163936,1209826,1244715,1262722,1257854,1270098,1286727,1280467,1288216,1319715,1355868,1397005
Spain,Females,65,65-69,From 65 to 69 years,1115872,1109469,1118646,1094080,1045730,984202,997825,958849,959235,1012096,1088600,1102779,1150246,1190748,1220745,1236887,1231094,1241725,1258919
Spain,Females,70,70-74,From 70 to 74 years,985069,1009274,1022230,1048733,1064273,1072866,1070064,1080357,1057552,1010941,949896,962409,925267,924047,973454,1046519,1060442,1105143,1143525
Spain,Females,75,75-79,From 75 to 79 years,801198,820850,846349,857187,880828,899162,925003,940128,966072,982049,991420,990716,1000295,979003,935676,879421,893171,860197,859458
